src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,max_packet_length,min_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,label
::1,::1,8443,9990,2,372,186.0,64.0,250,122,0.0028870105743408203,0.0028870105743408203,0.0,0
::1,::1,9991,8443,4,1560,390.0,650.7265170561286,1517,1,2.0060269832611084,0.6686756610870361,0.4697053784645113,0
::1,::1,8443,9991,3,622,207.33333333333334,60.339778661252055,250,122,0.0030188560485839844,0.0015094280242919922,0.0014045238494873047,0
::1,::1,9992,8443,4,1560,390.0,650.7265170561286,1517,1,2.0093820095062256,0.6697940031687418,0.46978895605226245,0
::1,::1,8443,9992,2,372,186.0,64.0,250,122,0.002863168716430664,0.002863168716430664,0.0,0
::1,::1,9993,8443,4,1560,390.0,650.7265170561286,1517,1,2.0061628818511963,0.6687209606170654,0.46935205532210267,0
::1,::1,8443,9993,2,372,186.0,64.0,250,122,0.002811908721923828,0.002811908721923828,0.0,0
::1,::1,9994,8443,4,1560,390.0,650.7265170561286,1517,1,2.0078670978546143,0.6692890326182047,0.46956222338939424,0
::1,::1,8443,9994,2,372,186.0,64.0,250,122,0.002908945083618164,0.002908945083618164,0.0,0
::1,::1,9995,8443,4,1560,390.0,650.7265170561286,1517,1,2.007995128631592,0.6693317095438639,0.4696080887362314,0
::1,::1,8443,9995,2,372,186.0,64.0,250,122,0.0035228729248046875,0.0035228729248046875,0.0,0
::1,::1,9997,8443,4,1560,390.0,650.7265170561286,1517,1,2.0082709789276123,0.6694236596425375,0.46911085672984204,0
::1,::1,8443,9997,2,372,186.0,64.0,250,122,0.0036950111389160156,0.0036950111389160156,0.0,0
::1,::1,9998,8443,4,1560,390.0,650.7265170561286,1517,1,2.00734806060791,0.6691160202026367,0.4692215653213065,0
::1,::1,8443,9998,3,622,207.33333333333334,60.339778661252055,250,122,0.0032041072845458984,0.0016020536422729492,0.0015419721603393555,0
::1,::1,9999,8443,4,1560,390.0,650.7265170561286,1517,1,2.0071868896484375,0.6690622965494791,0.46966097772421267,0
::1,::1,8443,9999,2,372,186.0,64.0,250,122,0.0026040077209472656,0.0026040077209472656,0.0,0
::1,::1,10000,8443,4,1560,390.0,650.7265170561286,1517,1,2.007258892059326,0.6690862973531088,0.4693411510883437,0
::1,::1,8443,10000,2,372,186.0,64.0,250,122,0.003278017044067383,0.003278017044067383,0.0,0
::1,::1,10001,8443,4,1560,390.0,650.7265170561286,1517,1,2.00701904296875,0.66900634765625,0.469736053518806,0
::1,::1,8443,10001,2,372,186.0,64.0,250,122,0.0027980804443359375,0.0027980804443359375,0.0,0
::1,::1,10002,8443,4,1560,390.0,650.7265170561286,1517,1,2.005876064300537,0.6686253547668457,0.4692716098932313,0
::1,::1,8443,10002,2,372,186.0,64.0,250,122,0.0027670860290527344,0.0027670860290527344,0.0,0
::1,::1,10003,8443,4,1560,390.0,650.7265170561286,1517,1,2.007256031036377,0.6690853436787924,0.46982332176486635,0
::1,::1,8443,10003,2,372,186.0,64.0,250,122,0.0031189918518066406,0.0031189918518066406,0.0,0
::1,::1,10004,8443,4,1560,390.0,650.7265170561286,1517,1,2.0074880123138428,0.6691626707712809,0.46924212057015047,0
::1,::1,8443,10004,2,372,186.0,64.0,250,122,0.0031909942626953125,0.0031909942626953125,0.0,0
::1,::1,10005,8443,4,1560,390.0,650.7265170561286,1517,1,2.0089151859283447,0.6696383953094482,0.4684937875258222,0
::1,::1,8443,10005,2,372,186.0,64.0,250,122,0.003459930419921875,0.003459930419921875,0.0,0
::1,::1,10006,8443,4,1560,390.0,650.7265170561286,1517,1,2.0079870223999023,0.6693290074666342,0.469441112416601,0
::1,::1,8443,10006,2,372,186.0,64.0,250,122,0.003103971481323242,0.003103971481323242,0.0,0
::1,::1,10007,8443,4,1560,390.0,650.7265170561286,1517,1,2.005682945251465,0.6685609817504883,0.4693675377339684,0
::1,::1,8443,10007,2,372,186.0,64.0,250,122,0.002847909927368164,0.002847909927368164,0.0,0
::1,::1,10008,8443,4,1560,390.0,650.7265170561286,1517,1,2.00838303565979,0.6694610118865967,0.46979831699197544,0
::1,::1,8443,10008,2,372,186.0,64.0,250,122,0.003270864486694336,0.003270864486694336,0.0,0
::1,::1,10009,8443,4,1560,390.0,650.7265170561286,1517,1,2.0068089962005615,0.6689363320668539,0.46945627050941924,0
::1,::1,8443,10009,2,372,186.0,64.0,250,122,0.0028989315032958984,0.0028989315032958984,0.0,0
::1,::1,10010,8443,4,1560,390.0,650.7265170561286,1517,1,2.007396936416626,0.6691323121388754,0.4695307529964238,0
::1,::1,8443,10010,2,372,186.0,64.0,250,122,0.0029218196868896484,0.0029218196868896484,0.0,0
::1,::1,10011,8443,4,1560,390.0,650.7265170561286,1517,1,2.0087649822235107,0.6695883274078369,0.46924712599677426,0
::1,::1,8443,10011,2,372,186.0,64.0,250,122,0.004191875457763672,0.004191875457763672,0.0,0
::1,::1,10012,8443,4,1560,390.0,650.7265170561286,1517,1,2.007006883621216,0.6690022945404053,0.46921020557202986,0
::1,::1,8443,10012,2,372,186.0,64.0,250,122,0.002660036087036133,0.002660036087036133,0.0,0
::1,::1,10013,8443,4,1560,390.0,650.7265170561286,1517,1,2.0076141357421875,0.6692047119140625,0.46962203289044735,0
::1,::1,8443,10013,2,372,186.0,64.0,250,122,0.0030601024627685547,0.0030601024627685547,0.0,0
::1,::1,10014,8443,4,1560,390.0,650.7265170561286,1517,1,2.008530855178833,0.669510285059611,0.4697617835509114,0
::1,::1,8443,10014,2,372,186.0,64.0,250,122,0.0029191970825195312,0.0029191970825195312,0.0,0
::1,::1,8807,8443,4,1562,390.5,650.4450399534153,1517,1,2.0317258834838867,0.6772419611612955,0.47224097563027534,1
::1,::1,8443,8807,2,372,186.0,64.0,250,122,0.00279998779296875,0.00279998779296875,0.0,1
::1,::1,8809,8443,4,1562,390.5,650.4450399534153,1517,1,2.0291690826416016,0.6763896942138672,0.4745079619350491,1
::1,::1,8443,8809,2,372,186.0,64.0,250,122,0.002743959426879883,0.002743959426879883,0.0,1
::1,::1,8810,8443,4,1562,390.5,650.4450399534153,1517,1,2.0164849758148193,0.6721616586049398,0.4717263952789104,1
::1,::1,8443,8810,2,372,186.0,64.0,250,122,0.00302886962890625,0.00302886962890625,0.0,1
::1,::1,8811,8443,4,1562,390.5,650.4450399534153,1517,1,2.0183348655700684,0.6727782885233561,0.47260762529331607,1
::1,::1,8443,8811,3,622,207.33333333333334,60.339778661252055,250,122,0.0028421878814697266,0.0014210939407348633,0.0013390779495239258,1
::1,::1,8812,8443,4,1562,390.5,650.4450399534153,1517,1,2.0239510536193848,0.6746503512064616,0.4717929752870047,1
::1,::1,8443,8812,3,622,207.33333333333334,60.339778661252055,250,122,0.0049211978912353516,0.0024605989456176758,0.0022925138473510742,1
::1,::1,8813,8443,4,1562,390.5,650.4450399534153,1517,1,2.018864870071411,0.6729549566904703,0.4720962454228267,1
::1,::1,8443,8813,2,372,186.0,64.0,250,122,0.003122091293334961,0.003122091293334961,0.0,1
::1,::1,8815,8443,4,1562,390.5,650.4450399534153,1517,1,2.0201151371002197,0.6733717123667399,0.47246830659624006,1
::1,::1,8443,8815,2,372,186.0,64.0,250,122,0.003220081329345703,0.003220081329345703,0.0,1
::1,::1,8816,8443,4,1562,390.5,650.4450399534153,1517,1,2.010977029800415,0.6703256766001383,0.47075569251703603,1
::1,::1,8443,8816,2,372,186.0,64.0,250,122,0.0029358863830566406,0.0029358863830566406,0.0,1
::1,::1,8818,8443,4,1562,390.5,650.4450399534153,1517,1,2.017956018447876,0.672652006149292,0.47178301847549153,1
::1,::1,8443,8818,2,372,186.0,64.0,250,122,0.0027539730072021484,0.0027539730072021484,0.0,1
::1,::1,8819,8443,4,1562,390.5,650.4450399534153,1517,1,2.0133891105651855,0.6711297035217285,0.47139285305918976,1
::1,::1,8443,8819,2,372,186.0,64.0,250,122,0.0028650760650634766,0.0028650760650634766,0.0,1
::1,::1,8821,8443,4,1562,390.5,650.4450399534153,1517,1,2.0148000717163086,0.6716000239054362,0.4719452305698348,1
::1,::1,8443,8821,3,622,207.33333333333334,60.339778661252055,250,122,0.0032269954681396484,0.0016134977340698242,0.0014704465866088867,1
::1,::1,8823,8443,4,1562,390.5,650.4450399534153,1517,1,2.017458915710449,0.6724863052368164,0.47195779890829426,1
::1,::1,8443,8823,2,372,186.0,64.0,250,122,0.0035021305084228516,0.0035021305084228516,0.0,1
::1,::1,8824,8443,4,1562,390.5,650.4450399534153,1517,1,2.021728992462158,0.6739096641540527,0.4733042835873688,1
::1,::1,8443,8824,2,372,186.0,64.0,250,122,0.0028350353240966797,0.0028350353240966797,0.0,1
::1,::1,8826,8443,4,1562,390.5,650.4450399534153,1517,1,2.0109939575195312,0.6703313191731771,0.47049199966453054,1
::1,::1,8443,8826,2,372,186.0,64.0,250,122,0.0027399063110351562,0.0027399063110351562,0.0,1
::1,::1,8827,8443,4,1562,390.5,650.4450399534153,1517,1,2.024482011795044,0.6748273372650146,0.4736564510324198,1
::1,::1,8443,8827,2,372,186.0,64.0,250,122,0.0030689239501953125,0.0030689239501953125,0.0,1
::1,::1,8828,8443,4,1562,390.5,650.4450399534153,1517,1,2.0165250301361084,0.6721750100453695,0.47193334526647335,1
::1,::1,8443,8828,3,622,207.33333333333334,60.339778661252055,250,122,0.0029621124267578125,0.0014810562133789062,0.0013480186462402344,1
::1,::1,8830,8443,4,1562,390.5,650.4450399534153,1517,1,2.038782835006714,0.6795942783355713,0.47461798709230646,1
::1,::1,8443,8830,3,622,207.33333333333334,60.339778661252055,250,122,0.008116006851196289,0.0040580034255981445,0.0034559965133666992,1
::1,::1,8833,8443,4,1562,390.5,650.4450399534153,1517,1,2.0162689685821533,0.6720896561940511,0.4715951098862488,1
::1,::1,8443,8833,2,372,186.0,64.0,250,122,0.003016948699951172,0.003016948699951172,0.0,1
::1,::1,8835,8443,4,1562,390.5,650.4450399534153,1517,1,2.0217761993408203,0.6739253997802734,0.47093760498810155,1
::1,::1,8443,8835,3,622,207.33333333333334,60.339778661252055,250,122,0.0060651302337646484,0.0030325651168823242,0.002756476402282715,1
::1,::1,8836,8443,4,1562,390.5,650.4450399534153,1517,1,2.0287418365478516,0.6762472788492838,0.47488219899251316,1
::1,::1,8443,8836,2,372,186.0,64.0,250,122,0.0028591156005859375,0.0028591156005859375,0.0,1
::1,::1,8837,8443,4,1562,390.5,650.4450399534153,1517,1,2.0154199600219727,0.6718066533406576,0.47161724130273847,1
::1,::1,8443,8837,2,372,186.0,64.0,250,122,0.003144979476928711,0.003144979476928711,0.0,1
::1,::1,8839,8443,4,1562,390.5,650.4450399534153,1517,1,2.0240650177001953,0.6746883392333984,0.473637093780407,1
::1,::1,8443,8839,2,372,186.0,64.0,250,122,0.0030050277709960938,0.0030050277709960938,0.0,1
::1,::1,8853,8443,4,1562,390.5,650.4450399534153,1517,1,2.0141139030456543,0.6713713010152181,0.4714093680994845,1
::1,::1,8443,8853,2,372,186.0,64.0,250,122,0.003184080123901367,0.003184080123901367,0.0,1
::1,::1,8859,8443,4,1562,390.5,650.4450399534153,1517,1,2.0040299892425537,0.6680099964141846,0.46883609165715034,1
::1,::1,8443,8859,3,622,207.33333333333334,60.339778661252055,250,122,0.0031490325927734375,0.0015745162963867188,0.0014405250549316406,1
::1,::1,8860,8443,4,1562,390.5,650.4450399534153,1517,1,2.0276479721069336,0.6758826573689779,0.47455334421408846,1
::1,::1,8443,8860,2,372,186.0,64.0,250,122,0.0031588077545166016,0.0031588077545166016,0.0,1
::1,::1,8861,8443,4,1562,390.5,650.4450399534153,1517,1,2.0308499336242676,0.6769499778747559,0.4752165263150812,1
::1,::1,8443,8861,2,372,186.0,64.0,250,122,0.0027740001678466797,0.0027740001678466797,0.0,1
::1,::1,8863,8443,4,1562,390.5,650.4450399534153,1517,1,2.024538993835449,0.674846331278483,0.47406902084381414,1
::1,::1,8443,8863,2,372,186.0,64.0,250,122,0.0028281211853027344,0.0028281211853027344,0.0,1
::1,::1,8864,8443,4,1562,390.5,650.4450399534153,1517,1,2.0237209796905518,0.6745736598968506,0.4735550849292921,1
::1,::1,8443,8864,2,372,186.0,64.0,250,122,0.0030770301818847656,0.0030770301818847656,0.0,1
::1,::1,8865,8443,4,1562,390.5,650.4450399534153,1517,1,2.0235161781311035,0.6745053927103678,0.4737481206281339,1
::1,::1,8443,8865,2,372,186.0,64.0,250,122,0.002611875534057617,0.002611875534057617,0.0,1
::1,::1,8866,8443,4,1562,390.5,650.4450399534153,1517,1,2.0193030834198,0.6731010278066,0.4725736767682548,1
::1,::1,8443,8866,2,372,186.0,64.0,250,122,0.002825021743774414,0.002825021743774414,0.0,1
::1,::1,8867,8443,4,1562,390.5,650.4450399534153,1517,1,2.0095651149749756,0.6698550383249918,0.4701064470707424,1
::1,::1,8443,8867,2,372,186.0,64.0,250,122,0.0028159618377685547,0.0028159618377685547,0.0,1
::1,::1,8869,8443,4,1562,390.5,650.4450399534153,1517,1,2.010483980178833,0.6701613267262777,0.47039191075237696,1
::1,::1,8443,8869,2,372,186.0,64.0,250,122,0.002783060073852539,0.002783060073852539,0.0,1
::1,::1,8870,8443,4,1562,390.5,650.4450399534153,1517,1,2.0362660884857178,0.6787553628285726,0.4756616896762153,1
::1,::1,8443,8870,2,372,186.0,64.0,250,122,0.0031518936157226562,0.0031518936157226562,0.0,1
::1,::1,8871,8443,4,1562,390.5,650.4450399534153,1517,1,2.016829013824463,0.6722763379414877,0.4718290483605557,1
::1,::1,8443,8871,2,372,186.0,64.0,250,122,0.002824068069458008,0.002824068069458008,0.0,1
::1,::1,8872,8443,4,1562,390.5,650.4450399534153,1517,1,2.02177095413208,0.67392365137736,0.4730666387034676,1
::1,::1,8443,8872,2,372,186.0,64.0,250,122,0.0029540061950683594,0.0029540061950683594,0.0,1
::1,::1,8874,8443,4,1562,390.5,650.4450399534153,1517,1,2.021366834640503,0.6737889448801676,0.47246344971101184,1
::1,::1,8443,8874,2,372,186.0,64.0,250,122,0.003034830093383789,0.003034830093383789,0.0,1
::1,::1,8877,8443,4,1562,390.5,650.4450399534153,1517,1,2.011018991470337,0.6703396638234457,0.47083462219233096,1
::1,::1,8443,8877,2,372,186.0,64.0,250,122,0.0027480125427246094,0.0027480125427246094,0.0,1
::1,::1,8880,8443,4,1562,390.5,650.4450399534153,1517,1,2.0361008644104004,0.6787002881368002,0.47649711167153724,1
::1,::1,8443,8880,3,622,207.33333333333334,60.339778661252055,250,122,0.0032949447631835938,0.0016474723815917969,0.0015106201171875,1
::1,::1,8884,8443,4,1562,390.5,650.4450399534153,1517,1,2.0213499069213867,0.6737833023071289,0.4728851610279754,1
::1,::1,8443,8884,2,372,186.0,64.0,250,122,0.003113985061645508,0.003113985061645508,0.0,1
::1,::1,8888,8443,4,1562,390.5,650.4450399534153,1517,1,2.0151138305664062,0.6717046101888021,0.47102205852913187,1
::1,::1,8443,8888,2,372,186.0,64.0,250,122,0.00323486328125,0.00323486328125,0.0,1
::1,::1,8891,8443,4,1562,390.5,650.4450399534153,1517,1,2.019956111907959,0.6733187039693197,0.4726455787472461,1
::1,::1,8443,8891,2,372,186.0,64.0,250,122,0.0030450820922851562,0.0030450820922851562,0.0,1
::1,::1,8895,8443,4,1562,390.5,650.4450399534153,1517,1,2.022634983062744,0.6742116610209147,0.47341501903723815,1
::1,::1,8443,8895,3,622,207.33333333333334,60.339778661252055,250,122,0.0031011104583740234,0.0015505552291870117,0.0013655424118041992,1
::1,::1,8898,8443,4,1562,390.5,650.4450399534153,1517,1,2.0275940895080566,0.6758646965026855,0.4732790883386834,1
::1,::1,8443,8898,2,372,186.0,64.0,250,122,0.0039598941802978516,0.0039598941802978516,0.0,1
::1,::1,8899,8443,4,1562,390.5,650.4450399534153,1517,1,2.0213210582733154,0.6737736860911051,0.4718340552771422,1
::1,::1,8443,8899,3,622,207.33333333333334,60.339778661252055,250,122,0.0038940906524658203,0.0019470453262329102,0.0018349885940551758,1
::1,::1,8900,8443,4,1562,390.5,650.4450399534153,1517,1,2.0194509029388428,0.6731503009796143,0.4725941126600656,1
::1,::1,8443,8900,2,372,186.0,64.0,250,122,0.0026810169219970703,0.0026810169219970703,0.0,1
::1,::1,8902,8443,4,1562,390.5,650.4450399534153,1517,1,2.0266878604888916,0.6755626201629639,0.47416831133976334,1
::1,::1,8443,8902,2,372,186.0,64.0,250,122,0.002774953842163086,0.002774953842163086,0.0,1
::1,::1,8903,8443,4,1562,390.5,650.4450399534153,1517,1,2.0115129947662354,0.6705043315887451,0.4710587515097638,1
::1,::1,8443,8903,2,372,186.0,64.0,250,122,0.002758026123046875,0.002758026123046875,0.0,1
::1,::1,8905,8443,4,1562,390.5,650.4450399534153,1517,1,2.021034002304077,0.6736780007680258,0.47293116603945545,1
::1,::1,8443,8905,2,372,186.0,64.0,250,122,0.0027201175689697266,0.0027201175689697266,0.0,1
::1,::1,8906,8443,4,1562,390.5,650.4450399534153,1517,1,2.0254340171813965,0.6751446723937988,0.4738236179252709,1
::1,::1,8443,8906,2,372,186.0,64.0,250,122,0.0029070377349853516,0.0029070377349853516,0.0,1
::1,::1,8907,8443,4,1562,390.5,650.4450399534153,1517,1,2.0249788761138916,0.6749929587046305,0.4738993659355377,1
::1,::1,8443,8907,2,372,186.0,64.0,250,122,0.0025839805603027344,0.0025839805603027344,0.0,1
::1,::1,8909,8443,4,1562,390.5,650.4450399534153,1517,1,2.013782024383545,0.671260674794515,0.47126039870422787,1
::1,::1,8443,8909,2,372,186.0,64.0,250,122,0.0030601024627685547,0.0030601024627685547,0.0,1
::1,::1,14396,8443,4,1562,390.5,650.4450399534153,1517,1,2.024664878845215,0.6748882929484049,0.47372548041715346,1
::1,::1,8443,14396,3,622,207.33333333333334,60.339778661252055,250,122,0.003298044204711914,0.001649022102355957,0.0015500783920288086,1
::1,::1,14397,8443,4,1562,390.5,650.4450399534153,1517,1,2.0332159996032715,0.6777386665344238,0.47579247222135573,1
::1,::1,8443,14397,2,372,186.0,64.0,250,122,0.0027730464935302734,0.0027730464935302734,0.0,1
::1,::1,14398,8443,4,1562,390.5,650.4450399534153,1517,1,2.0194270610809326,0.6731423536936442,0.4727422805633167,1
::1,::1,8443,14398,2,372,186.0,64.0,250,122,0.002775907516479492,0.002775907516479492,0.0,1
::1,::1,14399,8443,4,1562,390.5,650.4450399534153,1517,1,2.0023980140686035,0.6674660046895345,0.4688131881872368,1
::1,::1,8443,14399,2,372,186.0,64.0,250,122,0.002621173858642578,0.002621173858642578,0.0,1
::1,::1,14401,8443,4,1562,390.5,650.4450399534153,1517,1,2.009584903717041,0.669861634572347,0.4700101482690517,1
::1,::1,8443,14401,2,372,186.0,64.0,250,122,0.003023862838745117,0.003023862838745117,0.0,1
::1,::1,14402,8443,4,1562,390.5,650.4450399534153,1517,1,2.026387929916382,0.6754626433054606,0.47205555314885617,1
::1,::1,8443,14402,2,372,186.0,64.0,250,122,0.005203962326049805,0.005203962326049805,0.0,1
::1,::1,14403,8443,4,1562,390.5,650.4450399534153,1517,1,2.019556999206543,0.673185666402181,0.47258218406794156,1
::1,::1,8443,14403,2,372,186.0,64.0,250,122,0.002768993377685547,0.002768993377685547,0.0,1
::1,::1,14404,8443,4,1562,390.5,650.4450399534153,1517,1,2.0103840827941895,0.6701280275980631,0.4689275395897092,1
::1,::1,8443,14404,3,622,207.33333333333334,60.339778661252055,250,122,0.0035140514373779297,0.0017570257186889648,0.0016800165176391602,1
::1,::1,14405,8443,4,1562,390.5,650.4450399534153,1517,1,2.032141923904419,0.677380641301473,0.47551217413429175,1
::1,::1,8443,14405,2,372,186.0,64.0,250,122,0.0031118392944335938,0.0031118392944335938,0.0,1
::1,::1,14407,8443,4,1562,390.5,650.4450399534153,1517,1,2.0096800327301025,0.6698933442433676,0.4701321546096409,1
::1,::1,8443,14407,2,372,186.0,64.0,250,122,0.0030069351196289062,0.0030069351196289062,0.0,1
::1,::1,14408,8443,4,1562,390.5,650.4450399534153,1517,1,2.015815019607544,0.6719383398691813,0.471662099098266,1
::1,::1,8443,14408,2,372,186.0,64.0,250,122,0.0036950111389160156,0.0036950111389160156,0.0,1
::1,::1,14409,8443,4,1562,390.5,650.4450399534153,1517,1,2.0353150367736816,0.6784383455912272,0.47613731983439683,1
::1,::1,8443,14409,2,372,186.0,64.0,250,122,0.0034530162811279297,0.0034530162811279297,0.0,1
::1,::1,14410,8443,4,1562,390.5,650.4450399534153,1517,1,2.0127179622650146,0.6709059874216715,0.47049597571427104,1
::1,::1,8443,14410,2,372,186.0,64.0,250,122,0.003526926040649414,0.003526926040649414,0.0,1
::1,::1,14411,8443,4,1562,390.5,650.4450399534153,1517,1,2.0137739181518555,0.6712579727172852,0.46943834298994747,1
::1,::1,8443,14411,3,622,207.33333333333334,60.339778661252055,250,122,0.005033016204833984,0.002516508102416992,0.002382516860961914,1
::1,::1,14413,8443,4,1562,390.5,650.4450399534153,1517,1,2.0136618614196777,0.671220620473226,0.4713458291056445,1
::1,::1,8443,14413,2,372,186.0,64.0,250,122,0.0028629302978515625,0.0028629302978515625,0.0,1
::1,::1,14414,8443,4,1562,390.5,650.4450399534153,1517,1,2.026776075363159,0.6755920251210531,0.4725153090037156,1
::1,::1,8443,14414,3,622,207.33333333333334,60.339778661252055,250,122,0.004956960678100586,0.002478480339050293,0.002364516258239746,1
::1,::1,14415,8443,4,1562,390.5,650.4450399534153,1517,1,2.0225749015808105,0.6741916338602701,0.47335552704772804,1
::1,::1,8443,14415,2,372,186.0,64.0,250,122,0.002980947494506836,0.002980947494506836,0.0,1
::1,::1,14416,8443,4,1562,390.5,650.4450399534153,1517,1,2.0150439739227295,0.6716813246409098,0.4716586848225093,1
::1,::1,8443,14416,2,372,186.0,64.0,250,122,0.0030329227447509766,0.0030329227447509766,0.0,1
::1,::1,14418,8443,4,1562,390.5,650.4450399534153,1517,1,2.0169639587402344,0.6723213195800781,0.47211824881604403,1
::1,::1,8443,14418,2,372,186.0,64.0,250,122,0.0026671886444091797,0.0026671886444091797,0.0,1
::1,::1,14419,8443,4,1562,390.5,650.4450399534153,1517,1,2.004833936691284,0.6682779788970947,0.46913354886764014,1
::1,::1,8443,14419,2,372,186.0,64.0,250,122,0.0027799606323242188,0.0027799606323242188,0.0,1
::1,::1,14420,8443,4,1562,390.5,650.4450399534153,1517,1,2.012861967086792,0.6709539890289307,0.4711742893775626,1
::1,::1,8443,14420,2,372,186.0,64.0,250,122,0.002913951873779297,0.002913951873779297,0.0,1
::1,::1,14422,8443,4,1562,390.5,650.4450399534153,1517,1,2.0218679904937744,0.6739559968312582,0.47308342877875775,1
::1,::1,8443,14422,2,372,186.0,64.0,250,122,0.002835988998413086,0.002835988998413086,0.0,1
::1,::1,14424,8443,4,1562,390.5,650.4450399534153,1517,1,2.0167059898376465,0.6722353299458822,0.4723668134469247,1
::1,::1,8443,14424,2,372,186.0,64.0,250,122,0.002674102783203125,0.002674102783203125,0.0,1
::1,::1,14426,8443,4,1562,390.5,650.4450399534153,1517,1,2.023691177368164,0.6745637257893881,0.4736235364644189,1
::1,::1,8443,14426,2,372,186.0,64.0,250,122,0.0027718544006347656,0.0027718544006347656,0.0,1
::1,::1,14427,8443,4,1562,390.5,650.4450399534153,1517,1,2.0180130004882812,0.6726710001627604,0.47261161765658954,1
::1,::1,8443,14427,2,372,186.0,64.0,250,122,0.002529144287109375,0.002529144287109375,0.0,1
::1,::1,14428,8443,4,1562,390.5,650.4450399534153,1517,1,2.0260190963745117,0.6753396987915039,0.47410854438952527,1
::1,::1,8443,14428,2,372,186.0,64.0,250,122,0.0025839805603027344,0.0025839805603027344,0.0,1
::1,::1,14429,8443,4,1562,390.5,650.4450399534153,1517,1,2.0117430686950684,0.6705810228983561,0.4683374087942229,1
::1,::1,8443,14429,2,372,186.0,64.0,250,122,0.005920886993408203,0.005920886993408203,0.0,1
::1,::1,14430,8443,4,1562,390.5,650.4450399534153,1517,1,2.0358150005340576,0.6786050001780192,0.47219811469796275,1
::1,::1,8443,14430,2,372,186.0,64.0,250,122,0.007654905319213867,0.007654905319213867,0.0,1
::1,::1,14432,8443,4,1562,390.5,650.4450399534153,1517,1,2.014624834060669,0.6715416113535563,0.4706747870071519,1
::1,::1,8443,14432,3,622,207.33333333333334,60.339778661252055,250,122,0.0041959285736083984,0.0020979642868041992,0.0019921064376831055,1
::1,::1,14433,8443,4,1562,390.5,650.4450399534153,1517,1,2.0177409648895264,0.6725803216298422,0.4693851705118043,1
::1,::1,8443,14433,2,372,186.0,64.0,250,122,0.00621795654296875,0.00621795654296875,0.0,1
::1,::1,14435,8443,4,1562,390.5,650.4450399534153,1517,1,2.0304369926452637,0.6768123308817545,0.4750038856446208,1
::1,::1,8443,14435,2,372,186.0,64.0,250,122,0.0028581619262695312,0.0028581619262695312,0.0,1
::1,::1,14436,8443,4,1562,390.5,650.4450399534153,1517,1,2.019627809524536,0.6732092698415121,0.47269972745433125,1
::1,::1,8443,14436,2,372,186.0,64.0,250,122,0.0025680065155029297,0.0025680065155029297,0.0,1
::1,::1,14447,8443,4,1562,390.5,650.4450399534153,1517,1,2.0234880447387695,0.6744960149129232,0.4737476172766258,1
::1,::1,8443,14447,3,622,207.33333333333334,60.339778661252055,250,122,0.0031850337982177734,0.0015925168991088867,0.0014935731887817383,1
::1,::1,14458,8443,4,1562,390.5,650.4450399534153,1517,1,2.0246689319610596,0.6748896439870199,0.47377715395227943,1
::1,::1,8443,14458,2,372,186.0,64.0,250,122,0.0026438236236572266,0.0026438236236572266,0.0,1
::1,::1,14461,8443,4,1562,390.5,650.4450399534153,1517,1,2.0284790992736816,0.6761596997578939,0.47195406287394753,1
::1,::1,8443,14461,3,622,207.33333333333334,60.339778661252055,250,122,0.006064891815185547,0.0030324459075927734,0.0028793811798095703,1
::1,::1,14462,8443,4,1562,390.5,650.4450399534153,1517,1,2.0033819675445557,0.6677939891815186,0.46891035616055887,1
::1,::1,8443,14462,2,372,186.0,64.0,250,122,0.002630949020385742,0.002630949020385742,0.0,1
::1,::1,14463,8443,4,1562,390.5,650.4450399534153,1517,1,2.014910936355591,0.6716369787851969,0.4715554267428308,1
::1,::1,8443,14463,2,372,186.0,64.0,250,122,0.0028891563415527344,0.0028891563415527344,0.0,1
::1,::1,14464,8443,4,1562,390.5,650.4450399534153,1517,1,2.029022216796875,0.6763407389322916,0.4749408244266297,1
::1,::1,8443,14464,2,372,186.0,64.0,250,122,0.0033309459686279297,0.0033309459686279297,0.0,1
::1,::1,14466,8443,4,1562,390.5,650.4450399534153,1517,1,2.0210959911346436,0.6736986637115479,0.4727737899817824,1
::1,::1,8443,14466,2,372,186.0,64.0,250,122,0.003036975860595703,0.003036975860595703,0.0,1
::1,::1,14468,8443,4,1562,390.5,650.4450399534153,1517,1,2.0218920707702637,0.6739640235900879,0.472960308987633,1
::1,::1,8443,14468,2,372,186.0,64.0,250,122,0.002743959426879883,0.002743959426879883,0.0,1
::1,::1,14469,8443,4,1562,390.5,650.4450399534153,1517,1,2.0143799781799316,0.6714599927266439,0.47152862974548404,1
::1,::1,8443,14469,2,372,186.0,64.0,250,122,0.00286102294921875,0.00286102294921875,0.0,1
::1,::1,14470,8443,4,1562,390.5,650.4450399534153,1517,1,2.0360159873962402,0.6786719957987467,0.47519201751210355,1
::1,::1,8443,14470,2,372,186.0,64.0,250,122,0.0032470226287841797,0.0032470226287841797,0.0,1
::1,::1,14471,8443,4,1562,390.5,650.4450399534153,1517,1,2.015049934387207,0.6716833114624023,0.4715070992887085,1
::1,::1,8443,14471,2,372,186.0,64.0,250,122,0.0027320384979248047,0.0027320384979248047,0.0,1
::1,::1,14473,8443,4,1562,390.5,650.4450399534153,1517,1,2.0010149478912354,0.6670049826304117,0.46809119311193326,1
